name,open,pre_close,price,high,low,bid,ask,volume,amount,b1_v,b1_p,b2_v,b2_p,b3_v,b3_p,b4_v,b4_p,b5_v,b5_p,a1_v,a1_p,a2_v,a2_p,a3_v,a3_p,a4_v,a4_p,a5_v,a5_p,date,time,code
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11712306,137468382.0,184,11.72,218,11.71,214,11.7,38,11.69,32,11.68,148,11.73,355,11.74,178,11.75,159,11.76,58,11.77,2017-04-20,14:59:07,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11712306,137468382.0,184,11.72,218,11.71,214,11.7,38,11.69,32,11.68,148,11.73,335,11.74,178,11.75,159,11.76,58,11.77,2017-04-20,14:59:12,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11712806,137474247.0,187,11.72,218,11.71,214,11.7,38,11.69,32,11.68,143,11.73,335,11.74,178,11.75,159,11.76,58,11.77,2017-04-20,14:59:13,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,11720706,137566835.0,108,11.72,218,11.71,214,11.7,38,11.69,32,11.68,143,11.73,335,11.74,178,11.75,159,11.76,58,11.77,2017-04-20,14:59:16,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,11720706,137566835.0,108,11.72,268,11.71,214,11.7,38,11.69,32,11.68,143,11.73,335,11.74,178,11.75,159,11.76,58,11.77,2017-04-20,14:59:19,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,11721806,137579727.0,117,11.72,268,11.71,214,11.7,38,11.69,32,11.68,143,11.73,335,11.74,221,11.75,159,11.76,58,11.77,2017-04-20,14:59:24,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,11721806,137579727.0,127,11.72,268,11.71,214,11.7,38,11.69,32,11.68,158,11.73,335,11.74,221,11.75,159,11.76,58,11.77,2017-04-20,14:59:25,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,11723806,137603170.0,120,11.72,268,11.71,214,11.7,38,11.69,32,11.68,165,11.73,335,11.74,221,11.75,159,11.76,58,11.77,2017-04-20,14:59:28,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,11735806,137743810.0,268,11.71,214,11.7,38,11.69,32,11.68,13,11.67,28,11.72,165,11.73,335,11.74,228,11.75,159,11.76,2017-04-20,14:59:31,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,11735806,137743810.0,268,11.71,164,11.7,38,11.69,32,11.68,13,11.67,28,11.72,165,11.73,320,11.74,228,11.75,159,11.76,2017-04-20,14:59:36,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,11736406,137750842.0,268,11.71,164,11.7,38,11.69,32,11.68,13,11.67,22,11.72,165,11.73,320,11.74,228,11.75,159,11.76,2017-04-20,14:59:39,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.71,11.72,11741406,137809470.0,268,11.71,164,11.7,38,11.69,32,11.68,13,11.67,100,11.72,137,11.73,320,11.74,218,11.75,159,11.76,2017-04-20,14:59:42,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.71,11.72,11741406,137809470.0,278,11.71,164,11.7,38,11.69,32,11.68,13,11.67,100,11.72,137,11.73,320,11.74,218,11.75,159,11.76,2017-04-20,14:59:46,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.71,11.72,11744606,137846942.0,246,11.71,164,11.7,38,11.69,32,11.68,13,11.67,100,11.72,137,11.73,320,11.74,218,11.75,159,11.76,2017-04-20,14:59:51,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,11745606,137858662.0,246,11.71,174,11.7,38,11.69,32,11.68,13,11.67,90,11.72,137,11.73,320,11.74,218,11.75,159,11.76,2017-04-20,14:59:52,600122
